Survived,Pclass,Sex,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Embarked_Q,Embarked_S,Title_Group_Miss,Title_Group_Mr,Title_Group_Mrs,Title_Group_Officer,Title_Group_Royalty,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
1,1,1,0.7242354812188965,0.4327933656785018,-0.4736736092984604,1.5560814831291163,0.059159876663617626,0,0.896868266515755,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,3,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,-0.46841492659174694,0.059159876663617626,0,-0.5537107969904231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,3,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,-0.505000664544398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.33129586976301484,0.4327933656785018,0.7676298785983874,0.2908231319569791,0.6792945838081278,0,-0.3597383408515232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.7242354812188965,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2,0,1.8551619286995158,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0.7603566852140173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,0.7854463290850829,-0.5609748304808925,1,1.7491905754125023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7491068738567996,-0.5609748304808925,1,-0.44987098748023463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.8590615452539705,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0,1.3273962532085601,-0.47454519624983954,-0.4736736092984604,-0.44195197489947097,-0.5609748304808925,1,-0.009708645206041758,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,2.3075325076917634,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,0,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.4226550952240647,-0.47454519624983954,-0.4736736092984604,-0.8266589059991073,-0.5609748304808925,1,-0.5610054158476749,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1.7043717357021,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,3,0,1.3273962532085601,-0.47454519624983954,-0.4736736092984604,-0.8205524467753036,-0.5609748304808925,1,-0.552254673456538,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.6328762557578467,-0.47454519624983954,2.0089333664952354,-0.7961266098800885,0.6792945838081278,0,-0.8789513895902916,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.5734452882214806,0.4327933656785018,-0.4736736092984604,0.0954164367952591,0.059159876663617626,0,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.49805019172277265,0.4327933656785018,0.7676298785983874,0.005040840282963516,0.6792945838081278,0,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,0.4373781533282692,-0.5609748304808925,1,1.2503982591176914,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1.478186446205976,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,-1.059797732142486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,-0.5540048219347654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1.478186446205976,0.4327933656785018,-0.4736736092984604,1.6063596257942268,0.059159876663617626,0,0.9328933227915881,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,-0.4066909662617228,1.340131927606843,0.7676298785983874,0.1442681105856891,1.299429290952638,0,-0.5872576430210861,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.8965838869583111,-0.5609748304808925,1,1.9084540869311963,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1.1012109637124363,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.4226550952240647,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.49805019172277265,0.4327933656785018,-0.4736736092984604,-0.4150835543147344,0.059159876663617626,0,-0.5155015554137624,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,-0.18050567676559892,-0.47454519624983954,-0.4736736092984604,0.3152489688521941,-0.5609748304808925,1,1.0753834112949507,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.5574811592591387,0.4327933656785018,2.0089333664952354,0.8564864331111263,1.299429290952638,0,-0.33209999608335594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0.7996305777176045,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3,1,0.7242354812188965,0.4327933656785018,5.73284383018578,0.35310901603977735,3.1598334123861687,0,-0.7470181967075967,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8303227815333896,-0.5609748304808925,1,-0.5662558612823572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.6328762557578467,0.4327933656785018,-0.4736736092984604,-0.417526138004256,0.059159876663617626,0,-0.5172517038919898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7961266098800885,-0.5609748304808925,1,-0.5172517038919898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.4226550952240647,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.4066909662617228,0.4327933656785018,2.0089333664952354,2.0006317146220294,1.299429290952638,0,0.0777987787053286,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.34725999872535673,0.4327933656785018,0.7676298785983874,-0.471262979173729,0.6792945838081278,0,-0.7237692243228238,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.2559007732643069,0.4327933656785018,-0.4736736092984604,-0.3882151337299979,0.059159876663617626,0,-0.49624992215326086,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,-1.9145928962358818,1.340131927606843,0.7676298785983874,0.7304881960708492,1.299429290952638,0,-0.37723982563379727,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.18050567676559892,0.4327933656785018,-0.4736736092984604,-0.46861521845428766,0.059159876663617626,0,-0.5538578094625942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.9504207707150204,0.4327933656785018,-0.4736736092984604,1.3926335529610958,0.059159876663617626,0,0.77975533094669,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,3,0,-0.7082713522565546,0.4327933656785018,0.7676298785983874,-0.4057186884491091,0.6792945838081278,0,-0.692462568344292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,-0.509957085034738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.3882151337299979,-0.5609748304808925,1,0.06729788783596426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2.3829276041904714,-0.47454519624983954,-0.4736736092984604,0.40419809648980903,-0.5609748304808925,1,1.202850225261209,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,2,0,2.08134721819564,-0.47454519624983954,-0.4736736092984604,-0.5714089104441106,-0.5609748304808925,1,-0.19522438389814695,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0,-0.2559007732643069,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7969424328323887,-0.5609748304808925,1,-0.5184208030754457,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,3.8154344376659224,-0.47454519624983954,-0.4736736092984604,0.2908231319569791,-0.5609748304808925,1,1.0403804417304026,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3,0,1.628976639203392,-0.47454519624983954,-0.4736736092984604,-0.8301176045034698,-0.5609748304808925,1,-0.565961836338015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,0.3152489688521941,-0.5609748304808925,1,1.0753834112949507,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,-1.059797732142486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-1.537617413742342,2.2474704895351842,2.0089333664952354,0.18823461699707605,2.5396987052416584,0,-0.7342701151921883,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.10511058026689096,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.19646980572794084,-0.47454519624983954,-0.4736736092984604,-0.7875775669667633,-0.5609748304808925,1,-0.505000664544398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.12107470922923289,0.4327933656785018,0.7676298785983874,0.1076293552428666,0.6792945838081278,0,-0.4472457647628935,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0.8750256742163124,-0.47454519624983954,5.73284383018578,0.7640737218017698,2.5396987052416584,0,-0.5967364471791657,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,0.4327933656785018,-0.4736736092984604,-0.3882151337299979,0.059159876663617626,0,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7082713522565546,-0.47454519624983954,-0.4736736092984604,-0.7910362654711258,-0.5609748304808925,1,-0.509957085034738,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3,1,-2.065383089233298,2.2474704895351842,2.0089333664952354,0.18823461699707605,2.5396987052416584,0,-0.7342701151921883,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,1.5851873103734548,-0.5609748304808925,1,2.8952438037071118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-2.159626959856683,1.340131927606843,0.7676298785983874,-0.23392689239768297,1.299429290952638,0,-0.722747137611539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1.4027913497072682,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,2.005952121696932,-0.47454519624983954,-0.4736736092984604,0.5595073378043441,-0.5609748304808925,1,1.425413106940432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.8058969446381745,-0.5609748304808925,1,-0.5312528917178091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.4820860627604307,-0.47454519624983954,-0.4736736092984604,-0.8058969446381745,-0.5609748304808925,1,-0.5312528917178091,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-0.8590615452539705,-0.47454519624983954,0.7676298785983874,-0.051138584576030925,0.059159876663617626,0,-0.25472943215787874,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7627462611790877,-0.5609748304808925,1,-0.4694166456850784,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7922575573158865,-0.5609748304808925,1,-0.5117072335129654,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,-0.8590615452539705,-0.47454519624983954,-0.4736736092984604,-0.8449782836705185,-0.5609748304808925,1,-0.5872576430210861,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.4066909662617228,1.340131927606843,-0.4736736092984604,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7890040358414437,-0.5609748304808925,1,-0.5070448379669675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,1,0.19646980572794084,0.4327933656785018,0.7676298785983874,-0.417526138004256,0.6792945838081278,0,-0.6980980464441844,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.4820860627604307,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2.1567423146943474,-0.47454519624983954,2.0089333664952354,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,0,1.553581542704684,1.340131927606843,-0.4736736092984604,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,0,0.7996305777176045,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,-0.5540048219347654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.3273962532085601,-0.47454519624983954,-0.4736736092984604,0.07526512135670665,-0.5609748304808925,1,0.7314792353232651,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0,0.49805019172277265,-0.47454519624983954,-0.4736736092984604,-0.8085447053576159,-0.5609748304808925,1,-0.5350472136186061,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-0.7082713522565546,0.4327933656785018,-0.4736736092984604,-0.7875775669667633,0.059159876663617626,0,-0.782399198343442,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.19646980572794084,1.340131927606843,-0.4736736092984604,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.33129586976301484,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,-0.5155015554137624,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1.0258158672137283,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.4226550952240647,0.4327933656785018,-0.4736736092984604,1.3655599553464393,0.059159876663617626,0,0.7603566852140173,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,2,1,0.7996305777176045,0.4327933656785018,0.7676298785983874,0.7304881960708492,0.6792945838081278,0,-0.1497205234642343,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0.12107470922923289,0.4327933656785018,-0.4736736092984604,1.3655599553464393,0.059159876663617626,0,0.7603566852140173,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,2,0,3.0614834726788427,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0.12107470922923289,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-1.1747270817559212,-0.5609748304808925,1,-1.059797732142486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.8590615452539705,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,-0.5155015554137624,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.3689934180123688,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.8590615452539705,-0.47454519624983954,-0.4736736092984604,-0.6939435638126461,-0.5609748304808925,1,-0.37082028101565917,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,1,1.0258158672137283,0.4327933656785018,6.974147318082627,1.1164164190152461,3.779968119530679,0,-0.649387913998159,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0.49805019172277265,-0.47454519624983954,0.7676298785983874,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.777196586286297,-0.5609748304808925,1,-0.49012440247946504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,-0.18050567676559892,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,3,0,-0.7082713522565546,-0.47454519624983954,-0.4736736092984604,-0.7240703910392043,-0.5609748304808925,1,-0.4139929436765728,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-1.1606419312488023,4.0621476133918675,2.0089333664952354,1.1164164190152461,3.779968119530679,0,-0.649387913998159,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,2.3075325076917634,0.4327933656785018,0.7676298785983874,0.7304881960708492,0.6792945838081278,0,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,-0.33129586976301484,0.4327933656785018,2.0089333664952354,0.8564864331111263,1.299429290952638,0,-0.33209999608335594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-1.1606419312488023,3.1548090514635256,0.7676298785983874,0.7640737218017698,2.5396987052416584,0,-0.5967364471791657,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.6778664779682156,-0.5609748304808925,1,-0.34778132644827353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.8590615452539705,-0.47454519624983954,-0.4736736092984604,-0.7938892032204868,-0.5609748304808925,1,-0.5140454318798772,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-1.0852468347500943,-0.47454519624983954,0.7676298785983874,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0.12107470922923289,0.4327933656785018,-0.4736736092984604,1.6098183242985895,0.059159876663617626,0,0.935371533036758,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,3,1,-1.9145928962358818,-0.47454519624983954,0.7676298785983874,-0.5192988300118588,0.059159876663617626,0,-0.5901698900888565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,1.5851873103734548,-0.5609748304808925,1,2.8952438037071118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.33129586976301484,-0.47454519624983954,-0.4736736092984604,-0.8217737386200644,-0.5609748304808925,1,-0.5540048219347654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,2.3075325076917634,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2,0,1.7043717357021,-0.47454519624983954,-0.4736736092984604,-0.515229485585116,-0.5609748304808925,1,-0.11471755389968619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1.1012109637124363,-0.47454519624983954,-0.4736736092984604,-0.7814711077429595,-0.5609748304808925,1,-0.49624992215326086,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3,1,-0.6328762557578467,-0.47454519624983954,-0.4736736092984604,-0.7969424328323887,-0.5609748304808925,1,-0.5184208030754457,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1.478186446205976,0.4327933656785018,0.7676298785983874,2.0316232164746784,0.6792945838081278,0,0.4717992047177954,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,0.9504207707150204,-0.47454519624983954,-0.4736736092984604,-0.8010117772591314,-0.5609748304808925,1,-0.5242522978048995,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,-0.8590615452539705,0.4327933656785018,-0.4736736092984604,2.0316232164746784,0.059159876663617626,0,1.2376011734448926,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,0.4226550952240647,-0.47454519624983954,-0.4736736092984604,0.1094612930100078,-0.5609748304808925,1,0.7804833927136327,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,3,1,-0.8590615452539705,-0.47454519624983954,0.7676298785983874,-0.46861521845428766,0.059159876663617626,0,-0.5538578094625942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.33129586976301484,-0.47454519624983954,-0.4736736092984604,-0.7965320787725492,-0.5609748304808925,1,-0.5178327531867614,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.2559007732643069,0.4327933656785018,-0.4736736092984604,-0.7910362654711258,0.059159876663617626,0,-0.784877408588612,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,0.7242354812188965,-0.47454519624983954,-0.4736736092984604,0.0954164367952591,-0.5609748304808925,1,0.7603566852140173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,1.1766060602111441,-0.47454519624983954,-0.4736736092984604,-0.515229485585116,-0.5609748304808925,1,-0.11471755389968619,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0.9504207707150204,-0.47454519624983954,-0.4736736092984604,0.1094612930100078,-0.5609748304808925,1,0.7804833927136327,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,-0.5574811592591387,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,-1.9522904444852358,0.4327933656785018,0.7676298785983874,-0.42994423348178334,0.6792945838081278,0,-0.7040345500823315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,-0.4066909662617228,-0.47454519624983954,-0.4736736092984604,1.2436359479002839,-0.5609748304808925,1,2.405790279692122,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,0.12228485737999564,-0.5609748304808925,1,0.7988599517350203,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,1.4027913497072682,0.4327933656785018,-0.4736736092984604,1.3655599553464393,0.059159876663617626,0,0.7603566852140173,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3,0,-0.029715483768183015,-0.47454519624983954,-0.4736736092984604,-0.7114520036991362,-0.5609748304808925,1,-0.3959104095995272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,2,0,1.7043717357021,-0.47454519624983954,-0.4736736092984604,-0.539655322480331,-0.5609748304808925,1,-0.1497205234642343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.7836664487552625,-0.47454519624983954,-0.4736736092984604,-0.8010117772591314,-0.5609748304808925,1,-0.5242522978048995,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0.6488403847201886,-0.47454519624983954,-0.4736736092984604,2.0316232164746784,-0.5609748304808925,1,3.535000079032271,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,1,-0.18050567676559892,-0.47454519624983954,-0.4736736092984604,-0.661784506956406,-0.5609748304808925,1,-0.32473537128697505,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0,0.04567961273052494,-0.47454519624983954,-0.4736736092984604,-0.417526138004256,-0.5609748304808925,1,0.025294324358506384,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3,0,0.2718649022266488,-0.47454519624983954,-0.4736736092984604,-0.7949053180353277,-0.5609748304808925,1,-0.5155015554137624,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,2,1,-1.763802703238466,-0.47454519624983954,0.7676298785983874,0.4373781533282692,0.059159876663617626,0,0.09530026348760266,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,-0.9344566417526784,0.4327933656785018,-0.4736736092984604,-0.8301176045034698,0.059159876663617626,0,-0.8128797842402504,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
